Var1,Var2,Var3
0,0.0539058073821006,97.0940773701585
10,0.183546818083134,97.0238136254829
20,0,96.6896599906506
30,0.0865345891677309,96.4172878673965
40,0.0323381262563937,95.645196022965
50,0,94.7185229418551
60,0,93.8350228470974
70,0.0354791529538765,92.3594242575742
80,0.359453480719645,90.7909403972135
90,0.279064757402051,89.1401330108131
100,0,87.3574550816885
110,0.307093428001275,85.6135984816903
120,0.0771642938452365,84.2877840965027
130,0,82.5405288463748
140,0.0787562528645903,80.7769548930611
150,0,79.0233864888506
160,0,77.4969619139295
170,0.161738526691464,76.031420361494
180,0.155875522056223,74.6244740414291
190,0.159068182777596,72.9385690251153
200,0.0870404497783537,71.3948549806893
210,0,70.0680833902518
220,0.0971585498627529,68.8600150014039
230,0.191443514382895,67.5074312613287
240,0.0804259981884933,66.182503920477
250,0.138246040448799,64.8202099518111
260,0.110821266377327,63.5738344879821
270,0.0112532518091582,62.2558737935688
280,0.0745506121380461,61.1629923019472
290,0,59.7386902199138
300,0.14141299665238,58.7427013698333
310,0,57.4584459512683
320,0,56.3792465906124
330,0,55.360261693222
340,0,54.3235093466564
350,0.216269624747325,53.0443705939291
360,0.10910597044718,52.2402092493111
370,0.00529872242829003,51.1592076794559
380,0.222070667838322,50.0860727584597
390,0,49.0932024615198
400,0.0834311782708442,48.1306213818801
410,0.0738676969088785,47.1811214598555
420,0.134317859230882,46.2917880877157
430,0.138091862366629,45.3912811207225
440,0.0247472626974201,44.5836683413321
450,0.112676360088153,43.7865425649403
460,0.103653517929827,42.8308311435347
470,0.187382632338097,41.9306215051285
480,0.23841650602965,41.198376764915
490,0.244500002758748,40.3549177969975
500,0.0516920895237446,39.4504953124441
510,0.150277350593688,38.8810851427242
520,0.0256106994617173,38.0650545426326
530,0.0401478094302398,37.3112323047059
540,0.155280711995439,36.6274805949468
550,0.313686613704749,35.8949128713792
560,0.0879030161231785,35.0817187924935
570,0.206439729455156,34.4807207928486
580,0.15116006939453,33.8171466710622
590,0.289853399805779,33.1267797570464
600,0.0735916726182887,32.7095818703417
610,0.190113669570749,31.8280857165354
620,0.246448425394404,31.254198474514
630,0.30557119193391,30.6306815092729
640,0.354221148172374,29.9958933493206
650,0.212656934548398,29.5174076610129
660,0.0591416081829084,28.9441872989139
670,0.138279132042534,28.5709744369117
680,0.110530637665531,27.850616606685
690,0.455883923441113,27.237604004537
700,0.163396386259211,26.9836098240937
710,0.303850770242742,26.4364862860957
720,0.213855153784594,25.7901141749975
730,0.325978607037423,25.1726143498112
740,0.164619186702457,24.7988125092
750,0.10482915107891,24.3574187520636
760,0.106735125342605,23.9398505293435
770,0.301673010437025,23.4346605445007
780,0.238960770935718,23.0627672005971
790,0.240900960872022,22.6241943090778
800,0.406208356534858,22.035270116554
810,0.297169532388706,21.6494542144133
820,0.291487924635631,21.262440431375
830,0.434134416887564,20.8862998224766
840,0.198537359912628,20.51361975004
850,0.352227454496613,20.1634247972164
860,0.369616404969855,19.4835096776573
870,0.265240093304172,19.3725711280243
880,0.314643354316563,19.181780319476
890,0.17991772056576,18.5974124727903
900,0.185093602208805,18.451141289264
910,0.31372412062359,18.0534830778852
920,0.378770863205724,17.6830908933745
930,0.568364465490864,17.3784978615081
940,0.246356914978945,16.884578912021
950,0.334970750571012,16.7199098238872
960,0.311140961577834,16.5823550602062
970,0.129202038961281,16.1315817804059
980,0.28168290670009,15.8317358477159
990,0.149148207321193,15.4659753609518
1000,0.41565174917998,15.2539268597249
1010,0.245770741318468,15.0035629082934
1020,0.347504778499947,14.7518750668885
1030,0.285926091196465,14.4063378828338
1040,0.373576653080327,14.1597183216557
1050,0.285999815888586,14.1307323405633
1060,0.397799557198428,13.4526803077282
1070,0.42547266294505,13.6566578585589
1080,0.525421450816285,13.2276100463514
1090,0.337479869538367,13.0588426185951
1100,0.14567971521364,12.5621470579835
1110,0.278143127207772,12.4439356624139
1120,0.500112259353951,12.2540651228125
1130,0.25995242685556,12.1075388636066
1140,0.465743063756434,11.6860162762302
1150,0.384497265117151,11.6922539691281
1160,0.518171745667241,11.320058833498
1170,0.180787371955804,11.248329550891
1180,0.359448624806842,11.1113436558274
1190,0.260741087982657,10.8871612847554
1200,0.674600062196883,10.7749359795575
1210,0.468561528337245,10.5832898365564
1220,0.526144300514303,10.2373166141653
1230,0.284603949545239,10.1514789417244
1240,0.345703022982797,9.85826843670817
1250,0.367428313558889,9.65095538645441
1260,0.506596787964703,9.70946933385254
1270,0.371014933358357,9.45419940812035
1280,0.470973131357817,9.28919740302766
1290,0.197623625504744,9.22951823071539
1300,0.369376290935865,9.04473692592997
1310,0.324328757192607,8.87026406296049
1320,0.250878245291037,8.81326414337711
1330,0.461248703068738,8.63718126079947
1340,0.44048801912322,8.42704983819646
1350,0.417447422743663,8.19575863553395
1360,0.282513263513016,8.06415364808412
1370,0.530384030351269,8.11576926061801
1380,0.454378947172311,7.70530652571736
1390,0.391153402046734,7.73660001359666
1400,0.425021113728143,7.41929106527777
1410,0.398178199392593,7.59387669352354
1420,0.250975934073143,7.45812044742699
1430,0.399025650111721,7.2546075270456
1440,0.346022155045529,7.13232179070617
1450,0.332781050022157,6.7780151021535
1460,0.316579535960313,6.97427555277869
1470,0.38035748753331,6.5886607170156
1480,0.23491892529401,6.46990811831339
1490,0.533050870592062,6.60590330475961
1500,0.49005582020399,6.40123421525767
